證券代碼,簡稱,年月,市值(百萬元),收盤價(元)_年,Unknown masked parameter,股價淨值比,股價營收比,M淨值報酬率─稅後,資產報酬率ROA,營業利益率OPM,利潤邊際NPM,負債/淨值比,M流動比率,M速動比率,M存貨週轉率 (次),M應收帳款週轉次,M營業利益成長率,M稅後淨利成長率,Return,ReturnMean_year_Label,年份,訓練年份,測試年份,使用準則,最大深度,選股類型
3010,華立         ,200412,7210,23.62,0.347261312721634,1.0111,0.31992,0.12057,0.24195,0.074219,0.078135,1.0067,151.22,99.03,6.98,3.75,30.34,29.98,74.4708,1,2004,2003,2004,gini,5,預測為高於平均
1726,永記         ,200412,7199,32.58,0.0921476848051044,1.1991,0.80544,0.10271,0.1425,0.14693,0.095704,0.38738,343.98,229.23,3.96,4.73,33.51,17.25,-11.8785,0,2004,2003,2004,gini,5,預測為高於平均
2514,龍邦         ,200412,7157,11.03,0.198169701066402,0.81583,2.206,0.031479,0.048295,0.067581,0.1476,0.53423,125.85,31.53,1.17,10.1,297.5,-27.32,12.874,0,2004,2003,2004,gini,5,預測為高於平均
2325,矽品         ,200512,107246,29.22,0.650040751925391,1.6443,1.5436,0.12272,0.20193,0.16668,0.18957,0.64544,234.94,191.97,14.2,5.62,67.3,92.52,28.1999,1,2005,2004,2005,gini,5,預測為高於平均
2354,鴻準         ,200512,91909,90.21,0.373847665839982,3.7635,1.0692,0.12441,0.26452,0.082403,0.075144,1.1262,115.88,94.77,9.63,4.67,74.26,72.77,179.0711,1,2005,2004,2005,gini,5,預測為高於平均
3008,大立光       ,200512,59370,404.62,0.932897895818081,7.6085,11.5178,0.23166,0.28073,0.4441,0.42494,0.21183,299.46,232.51,3.12,3.83,65.15,52.03,29.9194,1,2005,2004,2005,gini,5,預測為高於平均
2323,中環         ,200512,37607,11.75,0.278875611145231,0.66535,1.0643,-0.0039965,-0.0072092,0.026469,-0.011698,0.80385,114.38,80.69,6.11,4.67,-77.08,43.04,-2.5532,0,2005,2004,2005,gini,5,預測為高於平均
3044,健鼎         ,200512,30566,59.86,0.725182355023388,2.7074,1.2791,0.12345,0.29617,0.14455,0.14045,1.3992,97.08,73.96,9.41,3.61,74.92,90.22,41.4467,1,2005,2004,2005,gini,5,預測為高於平均
2363,矽統         ,200512,30288,38.37,0.229886078857496,2.947,4.3902,0.045898,0.055548,0.068726,0.082766,0.21026,247.87,214.91,12.98,5.24,1553.84,147.82,-5.864,0,2005,2004,2005,gini,5,預測為高於平均
2313,華通         ,200512,23558,18.27,0.829982432033195,1.5832,1.2164,0.010733,0.021551,0.062575,0.016572,1.008,140.6,102.99,5.08,3.35,212.8,110.15,-18.9929,0,2005,2004,2005,gini,5,預測為高於平均
3080,威力盟       ,200512,22841,108.24,0.789028923313949,3.7833,4.1219,0.14581,0.19149,0.27511,0.21229,0.31328,400.8,346.27,5.84,3.32,66.71,189.38,-23.9283,0,2005,2004,2005,gini,5,預測為高於平均
1736,喬山         ,200512,19662,94.78,0.269883663704401,3.3326,1.4031,0.17535,0.33308,0.17333,0.14446,0.89944,190.22,129.84,3.47,5.56,73.86,63.08,90.3988,1,2005,2004,2005,gini,5,預測為高於平均
2331,精英         ,200512,18683,21.12,0.71040868527817,0.93617,0.38102,0.015317,0.031194,0.021008,0.0127,1.0365,164.91,98.87,4.63,5.83,502.5,182.98,-10.3693,0,2005,2004,2005,gini,5,預測為高於平均
1504,東元         ,200512,18161,7.47,0.311859945147533,0.42931,0.37257,0.028812,0.055723,0.0085239,0.049851,0.93406,140.92,77.91,3.07,5.49,-56.99,553.89,84.4712,1,2005,2004,2005,gini,5,預測為高於平均
5522,遠雄         ,200512,13925,16.53,0.318104726150263,1.0509,0.81429,0.04658,0.12816,0.13226,0.099406,1.7515,160.67,19.0,0.53,8.68,-14.73,161.41,166.9087,1,2005,2004,2005,gini,5,預測為高於平均
2430,燦坤         ,200512,13297,30.63,0.169767066026489,1.2035,0.14517,0.015206,0.055651,0.038005,0.0088979,2.6599,100.41,48.35,5.29,17.2,-43.36,-202.57,-30.5256,0,2005,2004,2005,gini,5,預測為高於平均
2374,佳能         ,200512,10639,20.0,0.263834041526795,1.4409,0.28169,0.053578,0.15328,0.028325,0.033425,1.8609,122.19,89.73,11.51,8.44,3357.93,744.82,-15.35,0,2005,2004,2005,gini,5,預測為高於平均
2504,國產         ,200512,10582,7.27,0.995215981129752,0.5326,0.51966,0.037608,0.063521,0.082429,0.061985,0.68904,116.47,78.35,6.71,3.97,72.61,69.32,101.3755,1,2005,2004,2005,gini,5,預測為高於平均
8240,華宏         ,200512,10064,126.06,0.424226709903306,4.1839,1.6604,0.20645,0.46499,0.23726,0.18456,1.2523,152.6,126.71,7.08,3.42,66.8,72.31,-0.88053,0,2005,2004,2005,gini,5,預測為高於平均
2908,特力         ,200512,10001,17.89,0.728863868051374,1.2441,0.20065,0.041587,0.10414,0.037765,0.0211,1.5041,114.61,55.05,10.62,14.77,71.97,5.95,-11.403,0,2005,2004,2005,gini,5,預測為高於平均
2342,茂矽         ,200512,9240,14.5,0.99424301064405,1.063,0.61571,0.040988,0.06542,0.0011631,0.040034,0.5961,90.11,49.32,14.0,13.38,14473.16,-76.88,305.1034,1,2005,2004,2005,gini,5,預測為高於平均
2343,精業         ,200512,8778,9.82,0.396290248509775,0.66039,0.67077,0.021054,0.025465,0.048556,0.03126,0.20953,405.7,342.94,8.41,5.48,2118.97,251.69,-100.0,0,2005,2004,2005,gini,5,預測為高於平均
2542,興富發       ,200512,8109,10.88,0.901208092653144,0.8711,0.83628,0.054489,0.1718,0.16074,0.16492,2.1528,148.42,25.94,0.44,6.63,50.18,99.27,89.614,1,2005,2004,2005,gini,5,預測為高於平均
1905,華紙         ,200512,7779,11.06,0.712414805789522,0.75392,0.96425,0.058676,0.075458,0.056658,0.10443,0.28601,344.86,221.49,4.55,6.35,-39.38,37.35,46.0217,1,2005,2004,2005,gini,5,預測為高於平均
6194,育富         ,200512,7583,46.89,0.256835354179634,1.9562,1.0834,0.19055,0.34044,0.21044,0.1885,0.78662,197.87,151.26,16.89,2.98,57.29,76.77,-7.9548,0,2005,2004,2005,gini,5,預測為高於平均
8299,群聯         ,200512,7409,45.9,0.169608813454314,1.3544,0.3799,0.20546,0.33346,0.096611,0.093541,0.62297,246.08,171.28,12.25,7.15,62.32,69.4,182.0697,1,2005,2004,2005,gini,5,預測為高於平均
2317,鴻海         ,200612,1201592,135.58,0.195071533284261,2.6621,0.53063,0.095535,0.20974,0.05831,0.045338,1.1954,146.44,103.35,11.34,6.36,55.34,50.73,6.8299,0,2006,2005,2006,gini,5,預測為高於平均
2303,聯電         ,200612,387429,20.67,0.403969372170941,1.2611,3.281,0.088723,0.10968,0.046058,0.29123,0.23621,366.56,328.93,8.4,7.59,163.79,492.3,-14.8041,0,2006,2005,2006,gini,5,預測為高於平均
2498,宏達電       ,200612,281490,272.26,0.877181749337097,2.7887,1.1268,0.37987,0.5912,0.25173,0.23963,0.55634,264.39,228.25,12.78,6.25,107.12,114.18,29.0825,1,2006,2005,2006,gini,5,預測為高於平均
2354,鴻準         ,200612,255303,251.75,0.784852427283024,5.7741,2.0844,0.10659,0.22277,0.087087,0.080424,1.09,106.63,88.57,16.91,5.31,75.97,78.2,-20.715,0,2006,2005,2006,gini,5,預測為高於平均
2308,台達電       ,200612,206791,77.29,0.813976926820934,3.0549,1.4468,0.12716,0.20577,0.11815,0.10769,0.61827,196.02,166.32,11.17,4.75,67.07,49.99,17.0009,1,2006,2005,2006,gini,5,預測為高於平均
5346,力晶         ,200612,151999,18.49,0.901990808706562,1.0022,1.3676,0.12276,0.21691,0.30126,0.29633,0.7669,146.2,117.89,6.25,10.51,414.26,328.28,-25.3651,0,2006,2005,2006,gini,5,預測為高於平均
2325,矽品         ,200612,147853,37.46,0.702066449359676,1.6981,1.8702,0.16874,0.21179,0.21431,0.23333,0.2551,288.11,240.45,14.85,6.05,68.9,61.68,23.2248,1,2006,2005,2006,gini,5,預測為高於平均
3481,奇美電       ,200612,137469,47.59,0.734955925430014,3.1044,1.0411,0.030895,0.078803,0.043897,0.026734,1.5507,123.42,79.08,6.84,7.76,390.84,593.72,94.4106,1,2006,2005,2006,gini,5,預測為高於平均
8046,南電         ,200612,135325,164.9,0.954102786471214,2.4539,2.6275,0.19404,0.25337,0.29497,0.2713,0.30575,327.52,269.29,10.03,4.85,165.41,155.64,8.5749,1,2006,2005,2006,gini,5,預測為高於平均
2474,可成         ,200612,131905,186.62,0.542813113103551,4.0116,5.1045,0.25754,0.33498,0.45303,0.42677,0.30069,262.47,218.98,7.42,3.15,62.63,70.4,-21.5679,0,2006,2005,2006,gini,5,預測為高於平均
3474,華亞科       ,200612,121638,33.65,0.0712345719245837,1.3227,2.5667,0.11525,0.20051,0.3896,0.38909,0.7398,110.6,96.41,6.56,6.09,176.83,167.6,-25.052,0,2006,2005,2006,gini,5,預測為高於平均
3008,大立光       ,200612,76436,525.68,0.20847022330532,6.9673,8.6875,0.37654,0.42495,0.56034,0.52991,0.12857,527.91,455.67,4.34,4.08,130.03,127.35,-27.1991,0,2006,2005,2006,gini,5,預測為高於平均
3231,緯創         ,200612,61582,31.1,0.354116466056586,1.3498,0.17541,0.072321,0.18477,0.031483,0.024098,1.5549,126.63,79.03,12.69,11.76,83.04,63.02,39.3569,1,2006,2005,2006,gini,5,預測為高於平均
6244,茂迪         ,200612,57904,206.55,0.436656641635291,5.351,3.6269,0.24917,0.40613,0.26657,0.27524,0.62994,358.24,214.42,4.59,11.75,75.52,94.74,-7.5042,0,2006,2005,2006,gini,5,預測為高於平均
1605,華新         ,200612,56451,15.6,0.0911001754130539,0.78313,0.40237,0.081791,0.13028,0.055781,0.068858,0.59286,194.64,121.04,8.11,16.48,143.74,453.74,-16.5385,0,2006,2005,2006,gini,5,預測為高於平均
8078,華寶         ,200612,55438,74.71,0.594037031444121,3.1417,0.53962,0.18797,0.42406,0.073897,0.073057,1.256,159.51,131.33,19.79,10.51,70.23,63.23,-11.7253,0,2006,2005,2006,gini,5,預測為高於平均
2344,華邦電       ,200612,53050,12.98,0.963612200951355,0.8434,1.3535,0.025422,0.041509,0.078637,0.066646,0.63281,231.67,162.46,4.95,6.17,192.54,254.91,-30.7396,0,2006,2005,2006,gini,5,預測為高於平均
3227,原相         ,200612,51192,364.31,0.220310100568633,8.9467,9.4137,0.28809,0.3465,0.33523,0.36457,0.20275,522.08,478.42,6.16,8.52,102.18,136.95,-43.3889,0,2006,2005,2006,gini,5,預測為高於平均
3037,欣興         ,200612,45742,36.71,0.461231759391499,1.527,0.98339,0.091187,0.16843,0.14794,0.11861,0.8471,105.26,79.63,9.21,4.45,57.99,53.35,35.7668,1,2006,2005,2006,gini,5,預測為高於平均
2392,正崴         ,200612,43480,83.63,0.917336040866845,2.0205,0.7202,0.064561,0.15408,0.065235,0.055557,1.3866,144.98,112.6,8.28,4.63,60.12,48.06,-31.8307,0,2006,2005,2006,gini,5,預測為高於平均
2337,旺宏         ,200612,41117,10.68,0.633333580320122,0.9972,1.3234,0.050588,0.065169,0.07973,0.086507,0.28824,312.21,227.74,4.14,8.31,137.43,127.05,8.9888,1,2006,2005,2006,gini,5,預測為高於平均
5522,遠雄         ,200612,38475,44.12,0.232240145961793,2.1596,1.4604,0.10767,0.24503,0.16383,0.16586,1.2757,175.42,20.77,0.74,9.3,96.35,164.29,50.9746,1,2006,2005,2006,gini,5,預測為高於平均
6116,彩晶         ,200612,37405,6.4,0.607432610401855,0.72727,0.59369,-0.049966,-0.090472,-0.074016,-0.074563,0.81067,87.68,59.85,10.57,5.93,30.57,49.99,92.8125,1,2006,2005,2006,gini,5,預測為高於平均
3189,景碩         ,200612,37344,71.98,0.11080932128715,1.8334,2.35,0.22181,0.25668,0.33131,0.32902,0.15721,449.79,405.84,10.53,6.82,116.46,111.43,21.2003,1,2006,2005,2006,gini,5,預測為高於平均
2327,國巨         ,200612,36850,14.02,0.884076806661962,1.1851,1.6651,0.042689,0.067063,0.14197,0.097031,0.57096,123.97,76.68,3.31,3.68,154.09,477.02,-22.5392,0,2006,2005,2006,gini,5,預測為高於平均
1717,長興         ,200612,35857,30.71,0.369003076711617,1.6121,0.75104,0.081196,0.16836,0.11071,0.078997,1.0735,184.02,114.67,4.83,3.91,55.92,50.62,-19.3748,0,2006,2005,2006,gini,5,預測為高於平均
2448,晶電         ,200612,35581,86.95,0.208345982813347,3.629,4.9885,0.097545,0.14324,0.18321,0.19708,0.4685,310.57,217.14,3.26,2.92,117.94,93.49,48.2806,1,2006,2005,2006,gini,5,預測為高於平均
2449,京元電       ,200612,29662,21.23,0.0433904715669532,1.0642,1.6809,0.076065,0.12693,0.21271,0.20661,0.66869,169.5,151.38,93.15,3.83,167.15,81.94,-32.9722,0,2006,2005,2006,gini,5,預測為高於平均
2332,友訊         ,200612,28326,36.34,0.283267898492137,1.6436,0.57866,0.083258,0.14209,0.091767,0.060496,0.7066,212.14,137.44,3.95,5.54,50.11,50.17,41.9097,1,2006,2005,2006,gini,5,預測為高於平均
6286,立錡         ,200612,26353,164.15,0.193433751939092,6.0483,3.8228,0.35601,0.45422,0.29672,0.28711,0.27587,425.67,333.85,5.04,8.55,131.38,124.62,32.4277,1,2006,2005,2006,gini,5,預測為高於平均
8076,伍豐         ,200612,25165,162.55,0.155719830354892,5.8387,3.3005,0.26343,0.42726,0.21876,0.2415,0.62191,321.93,259.97,7.09,4.8,136.87,190.97,21.944,1,2006,2005,2006,gini,5,預測為高於平均
2526,大陸         ,200612,24325,23.25,0.624923527846277,1.113,1.121,0.064023,0.13391,0.068957,0.14564,1.0916,112.87,49.04,1.87,5.55,55.04,66.94,-31.871,0,2006,2005,2006,gini,5,預測為高於平均
1440,南紡         ,200612,23821,14.23,0.805112420706954,0.96084,1.3736,0.014497,0.020294,0.029405,0.029169,0.39991,177.26,82.79,3.82,12.18,183.83,3590.02,-17.9199,0,2006,2005,2006,gini,5,預測為高於平均
2385,群光         ,200612,21684,30.21,0.156501846750202,1.9668,0.35197,0.07739,0.22216,0.065606,0.04398,1.8707,138.37,88.0,5.82,5.16,61.57,138.17,44.1245,1,2006,2005,2006,gini,5,預測為高於平均
9945,潤泰新       ,200612,21336,24.63,0.835088235559351,1.8258,0.89304,0.065194,0.14221,0.096718,0.075815,1.1814,134.56,38.77,1.99,16.83,144.75,344.56,1.7864,0,2006,2005,2006,gini,5,預測為高於平均
8299,群聯         ,200612,21228,129.47,0.89542351634235,3.3003,0.75462,0.18505,0.37624,0.09255,0.086027,1.0332,187.19,123.08,10.06,7.62,89.09,81.53,-1.9618,0,2006,2005,2006,gini,5,預測為高於平均
2023,燁輝         ,200612,19833,12.04,0.0363820304478321,0.65649,0.33296,0.042396,0.079233,0.060167,0.040271,0.86887,135.96,51.62,5.53,12.13,77.22,33.67,-13.206,0,2006,2005,2006,gini,5,預測為高於平均
3376,新日興       ,200612,19715,124.3,0.74614794273772,3.15,2.7277,0.18164,0.27073,0.3065,0.23442,0.49047,252.69,238.15,15.35,2.96,60.45,66.52,13.5237,1,2006,2005,2006,gini,5,預測為高於平均
2104,中橡         ,200612,18619,34.26,0.324154205005822,1.3921,0.85843,0.044039,0.081336,0.1161,0.054124,0.84692,151.86,98.22,6.12,5.9,168.57,13.85,-17.2212,0,2006,2005,2006,gini,5,預測為高於平均
2313,華通         ,200612,18529,14.8,0.401790917846999,1.1663,0.77164,0.040821,0.086611,0.10067,0.057301,1.1217,144.91,103.39,5.67,3.57,99.52,330.61,-26.6216,0,2006,2005,2006,gini,5,預測為高於平均
1503,士電         ,200612,18416,31.34,0.406373321401127,1.4652,1.0142,0.040594,0.07649,0.068184,0.053841,0.88426,122.1,65.64,3.73,4.4,25.34,28.21,5.5839,0,2006,2005,2006,gini,5,預測為高於平均
2492,華新科       ,200612,18298,25.27,0.609801823837955,0.94538,0.94929,0.065594,0.10074,0.12339,0.10668,0.53582,149.39,99.15,3.64,3.31,196.56,1276.48,-21.3296,0,2006,2005,2006,gini,5,預測為高於平均
2915,潤泰全       ,200612,17924,21.05,0.0946288698621655,1.4855,1.6255,0.039099,0.076086,-0.016512,0.10507,0.94599,117.94,69.62,2.58,16.76,51.17,449.72,23.6105,1,2006,2005,2006,gini,5,預測為高於平均
1560,中砂         ,200612,17871,111.44,0.323186272761264,3.6347,3.7258,0.10164,0.17131,0.21228,0.17561,0.68541,128.27,73.91,4.17,5.23,107.25,49.0,-53.6253,0,2006,2005,2006,gini,5,預測為高於平均
5483,中美晶       ,200612,17267,59.38,0.82407821336638,2.1928,2.4109,0.12892,0.17927,0.23009,0.19714,0.3906,155.53,94.74,4.12,6.72,432.12,287.28,200.7747,1,2006,2005,2006,gini,5,預測為高於平均
3080,威力盟       ,200612,17194,82.34,0.827977549139487,2.4055,1.9765,0.20177,0.29426,0.28904,0.24545,0.45841,263.87,212.99,9.81,3.57,81.93,93.96,-20.0874,0,2006,2005,2006,gini,5,預測為高於平均
1704,榮化         ,200612,17191,23.41,0.293367934008392,1.2446,0.31955,0.058443,0.12085,0.049401,0.042543,1.0679,162.32,108.98,9.94,16.87,85.98,106.84,26.2708,1,2006,2005,2006,gini,5,預測為高於平均
2542,興富發       ,200612,16534,20.63,0.831842510486068,1.2719,0.83862,0.081433,0.31044,0.20219,0.20469,2.8123,140.53,26.47,0.56,7.13,199.47,195.48,-2.8599,0,2006,2005,2006,gini,5,預測為高於平均
2350,環電         ,200612,16405,13.83,0.262964033730157,0.91589,0.2335,0.044337,0.10146,0.034399,0.025877,1.2885,139.2,95.55,7.9,4.96,84.05,101.87,18.6551,1,2006,2005,2006,gini,5,預測為高於平均
2545,皇翔         ,200612,15959,40.69,0.68056620230445,1.5951,1.1478,0.12561,0.40152,0.30111,0.28951,2.1967,141.01,11.81,0.35,23.45,116.24,136.53,-30.9658,0,2006,2005,2006,gini,5,預測為高於平均
3041,揚智         ,200612,15484,49.47,0.538601438698022,3.088,3.9639,0.15308,0.18591,0.13323,0.23857,0.2145,373.16,318.66,5.83,7.75,27.08,16.47,12.4924,1,2006,2005,2006,gini,5,預測為高於平均
6182,合晶         ,200612,15235,57.42,0.75522040167783,3.0047,2.5217,0.11659,0.17538,0.21592,0.17451,0.50431,275.28,199.72,3.59,6.02,161.56,195.74,172.884,1,2006,2005,2006,gini,5,預測為高於平均
4906,正文         ,200612,15153,49.04,0.980454849430374,1.5249,0.63838,0.071129,0.12354,0.065404,0.052446,0.73682,217.8,152.75,7.06,4.8,74.7,100.94,-13.6419,0,2006,2005,2006,gini,5,預測為高於平均
3059,華晶科       ,200612,14535,37.11,0.60197976627551,1.3235,0.43101,0.15799,0.30349,0.12673,0.10007,0.92091,247.07,230.73,14.69,7.02,69.95,44.68,-8.5152,0,2006,2005,2006,gini,5,預測為高於平均
1903,士紙         ,200612,14328,55.1,0.929484472425618,3.0886,7.7606,-0.0040324,-0.0071264,-0.044949,-0.017913,0.76727,107.06,52.76,2.58,19.06,84.97,89.69,-42.1053,0,2006,2005,2006,gini,5,預測為高於平均
1904,正隆         ,200612,14021,11.28,0.00034146221813891,0.76113,0.41547,0.020723,0.042468,0.040962,0.026551,1.0493,151.99,85.85,5.05,5.01,125.61,222.7,-13.2092,0,2006,2005,2006,gini,5,預測為高於平均
2534,宏盛         ,200612,14015,15.65,0.540878322763043,0.82629,0.79603,0.12373,0.19703,0.20755,0.18981,0.59239,185.16,8.14,0.59,66.78,385.83,284.22,9.5208,1,2006,2005,2006,gini,5,預測為高於平均
6285,啟碁         ,200612,13623,46.36,0.325806262734222,1.4251,0.39811,0.094441,0.22478,0.070897,0.062784,1.3801,143.75,117.2,9.41,4.63,102.8,97.9,-12.3167,0,2006,2005,2006,gini,5,預測為高於平均
3293,鈊象         ,200612,13464,166.22,0.0959494166075845,4.4864,5.0157,0.26889,0.32171,0.45178,0.36809,0.19642,517.02,454.43,2.98,7.85,50.68,46.27,4.8249,0,2006,2005,2006,gini,5,預測為高於平均
1313,聯成         ,200612,13070,13.25,0.552572178025958,0.79104,0.40507,0.068735,0.13404,0.056624,0.072717,0.95012,224.98,135.54,5.85,7.41,181.82,165.27,15.1698,1,2006,2005,2006,gini,5,預測為高於平均
5534,長虹         ,200612,12894,53.25,0.957543116962021,2.3052,2.1266,0.08995,0.33688,0.31185,0.31086,2.7453,137.07,1.01,0.24,98.86,70.93,71.61,-26.1784,0,2006,2005,2006,gini,5,預測為高於平均
2439,美律         ,200612,12811,61.72,0.546401892991887,2.2178,1.5076,0.12392,0.18724,0.15659,0.12792,0.51101,230.7,181.7,7.32,4.24,49.68,36.38,26.9281,1,2006,2005,2006,gini,5,預測為高於平均
5531,鄉林         ,200612,12466,28.77,0.62280279065913,1.6776,0.99173,0.090167,0.37112,0.22034,0.22008,3.116,126.25,41.74,0.68,2.33,85.93,96.1,31.804,1,2006,2005,2006,gini,5,預測為高於平均
2505,國揚         ,200612,11905,26.39,0.414428880924032,2.4167,5.651,0.035868,0.083757,0.086949,0.19584,1.3351,168.1,36.24,0.25,6.64,176.97,1699.09,-43.3119,0,2006,2005,2006,gini,5,預測為高於平均
1451,年興         ,200612,11757,15.27,0.367285915131369,0.74963,0.61897,0.083979,0.11465,0.042665,0.09467,0.36527,212.83,93.94,4.07,10.09,61.05,2.89,7.5311,0,2006,2005,2006,gini,5,預測為高於平均
20072330,台積電       ,200712,1638480,51.68,0.744867856241673,2.7157,4.0983,0.19125,0.2225,0.34628,0.3384,0.1634,512.92,446.56,7.96,8.72,-12.21,-13.57,-23.065,1,2007,2006,2007,gini,5,預測為高於平均
2412,中華電       ,200712,637014,50.44,0.225067882127913,1.2204,2.4426,0.10274,0.12128,0.30586,0.24444,0.18043,202.52,188.53,32.88,16.39,5.58,8.61,7.3156,1,2007,2006,2007,gini,5,預測為高於平均
2002,中鋼         ,200712,500090,33.48,0.287084613146176,1.7187,1.1593,0.14047,0.2003,0.21701,0.155,0.42597,206.4,98.0,4.11,30.64,27.72,26.83,-40.6511,1,2007,2006,2007,gini,5,預測為高於平均
2409,友達         ,200712,499440,53.31,0.927488007179428,1.4285,0.86796,0.091371,0.18755,0.13177,0.11749,1.0526,124.84,95.87,10.14,7.18,345.09,521.07,-55.4305,0,2007,2006,2007,gini,5,預測為高於平均
1326,台化         ,200712,458552,66.97,0.0513137568167955,1.4213,1.4222,0.11328,0.17805,0.097078,0.18332,0.57174,198.68,139.84,6.37,13.95,32.0,46.4,-46.379,1,2007,2006,2007,gini,5,預測為高於平均
3009,D 奇美電     ,200712,308819,40.59,0.167560930211271,1.3396,1.1121,0.072065,0.16211,0.14625,0.11959,1.2494,93.02,65.14,8.17,6.87,467.42,922.1,-73.3925,0,2007,2006,2007,gini,5,預測為高於平均
2325,矽品         ,200712,179180,46.16,0.397839124102705,2.0344,2.1184,0.2039,0.25381,0.24471,0.26428,0.24475,292.72,248.54,14.84,6.43,32.28,31.21,-45.9272,1,2007,2006,2007,gini,5,預測為高於平均
2311,日月光       ,200712,177645,25.8,0.333668180380295,1.7979,1.3354,0.079836,0.13556,0.19075,0.12025,0.69799,159.16,133.98,12.79,6.7,-5.62,-29.41,-59.9225,0,2007,2006,2007,gini,5,預測為高於平均
4904,遠傳         ,200712,165354,39.75,0.936120177502068,2.0208,2.5031,0.12036,0.14449,0.23506,0.18145,0.20053,137.71,121.87,40.83,10.13,-9.2,-12.25,-18.0377,1,2007,2006,2007,gini,5,預測為高於平均
1101,台泥         ,200712,146188,38.42,0.940336654420907,1.5067,1.6287,0.043015,0.080234,0.16821,0.10771,0.86527,189.76,155.35,9.59,8.37,28.5,29.13,-36.4914,1,2007,2006,2007,gini,5,預測為高於平均
8046,南電         ,200712,136873,179.04,0.610307030069875,2.8446,2.7268,0.17012,0.22162,0.22913,0.21244,0.30274,325.53,281.13,9.15,4.39,-17.32,-16.66,-65.7842,0,2007,2006,2007,gini,5,預測為高於平均
2603,長榮         ,200712,89802,27.33,0.792581664120226,1.1898,0.57212,0.075076,0.13754,0.071226,0.071635,0.83199,127.84,114.06,0.0,9.32,390.54,21752.49,-43.4687,1,2007,2006,2007,gini,5,預測為高於平均
2606,裕民         ,200712,76020,66.79,0.6147395502164,2.3103,3.8831,0.25052,0.36493,0.60038,0.61336,0.45669,454.06,448.47,0.0,26.04,137.52,87.19,-50.3668,0,2007,2006,2007,gini,5,預測為高於平均
6116,彩晶         ,200712,73240,12.34,0.991187788329793,0.91543,0.80078,0.13617,0.2078,0.13852,0.18339,0.52602,158.83,135.6,12.5,5.08,324.8,400.3,-65.316,0,2007,2006,2007,gini,5,預測為高於平均
3037,欣興         ,200712,60254,49.84,0.800522765803851,1.8569,1.1142,0.096611,0.17724,0.15337,0.12187,0.83458,107.36,84.22,9.56,4.65,29.31,33.06,-73.9165,0,2007,2006,2007,gini,5,預測為高於平均
2610,華航         ,200712,59271,20.86,0.105068771291171,1.5383,0.63675,-0.010603,-0.042997,0.015443,-0.018895,3.0552,60.83,46.79,0.0,11.2,-49.32,-298.19,-47.651,1,2007,2006,2007,gini,5,預測為高於平均
5522,遠雄         ,200712,55630,66.61,0.354506244400439,2.8035,2.7299,0.12192,0.26797,0.2668,0.26117,1.1979,169.84,12.46,0.44,10.95,31.7,27.3,-68.6233,0,2007,2006,2007,gini,5,預測為高於平均
3008,大立光       ,200712,54058,382.7,0.700824730771237,4.754,8.1791,0.23003,0.25392,0.49586,0.43687,0.10388,663.69,592.79,4.06,3.05,-29.09,-33.94,-49.9686,1,2007,2006,2007,gini,5,預測為高於平均
2618,長榮航       ,200712,52312,22.43,0.757884150620785,1.9675,0.87892,-0.01182,-0.039779,-0.011528,-0.018933,2.3653,97.64,60.62,3139.44,9.51,33.76,-21.61,-44.4494,1,2007,2006,2007,gini,5,預測為高於平均
2315,神達         ,200712,46390,28.04,0.849722054218674,1.1836,0.44557,0.083777,0.16631,0.054368,0.062605,0.98516,136.34,98.1,6.74,5.56,-13.2,2.62,-58.7019,0,2007,2006,2007,gini,5,預測為高於平均
8078,華寶         ,200712,45643,65.95,0.963468465806992,2.9721,0.76067,0.16587,0.31669,0.059852,0.081297,0.90929,194.72,168.01,16.13,6.71,-44.97,-24.4,-74.0561,0,2007,2006,2007,gini,5,預測為高於平均
2356,英業達       ,200712,45642,12.88,0.085902694967251,0.85695,0.11922,0.052717,0.15128,0.012229,0.021493,1.8696,113.43,82.68,13.65,5.83,-28.16,-8.19,-44.0217,1,2007,2006,2007,gini,5,預測為高於平均
3189,景碩         ,200712,44410,87.24,0.500498891603951,2.1509,2.9246,0.19175,0.21901,0.28958,0.29777,0.14219,502.92,461.73,10.34,5.76,-4.71,-1.33,-66.9647,0,2007,2006,2007,gini,5,預測為高於平均
6182,合晶         ,200712,42840,156.69,0.904666479690125,6.9982,3.9769,0.10676,0.17539,0.26167,0.15,0.64275,194.88,140.5,4.21,7.69,123.1,93.51,-75.0718,0,2007,2006,2007,gini,5,預測為高於平均
2332,友訊         ,200712,39184,51.57,0.781722612917166,1.8268,0.77865,0.12045,0.21586,0.074429,0.092161,0.79206,169.17,102.36,3.37,5.11,-29.46,14.93,-63.1375,0,2007,2006,2007,gini,5,預測為高於平均
3195,統寶         ,200712,30837,15.04,0.159047554722395,2.5842,1.7052,-0.10491,-0.22487,-0.13888,-0.14839,1.1434,87.85,62.46,9.24,6.16,-19.05,5.67,-72.6064,0,2007,2006,2007,gini,5,預測為高於平均
5371,中光電       ,200712,30278,33.68,0.70223663266789,1.3069,0.29671,0.07569,0.17447,0.053069,0.04321,1.305,146.89,118.29,10.47,4.34,-13.95,0.22,-55.196,0,2007,2006,2007,gini,5,預測為高於平均
